"wftH4pHZ237","How do I prepare for the Amazon online assessment and interview? What are the topics I should cover for the online assessment?","Few Amazon Assessment sample questions below
I am an engineer working for Amazon who is involved in their interviewing
**What is Amazon looking for in the online assessment?**
and what organization with Amazon, but typically you are tested on data
**What is Amazon looking for when they interview?**
will work in Amazon.
who work at Amazon.
. Amazon mostly ask about
i don't have any idea for online assessment but recently in my college amazon
company name- AMAZON.
[Home](http://www.pinterview.in/blog) » Amazon Interview questions
**Amazon Interview questions**
Amazon
Amazon has been ranked in” Top companies to work with” year on year
and people love to work with Amazon.
_If you are looking to work with Amazon and preparing for Interviews with
Amazon, please take note of the following most frequently asked questions
during Amazon recruitment job interviews.
3. Why Amazon?
/ Why do you choose to work in Amazon?
8. Who is the CEO of Amazon?
9. If hired, as a working professional for Amazon, what are the ideas that you would bring up to set Amazon apart from the other brands?
How would you design a secure system for online payment at Amazon?
What is Amazon EC2"
"wFn9THPP221","What are the most frequently asked questions in MBA interviews?","quently-asked-mba-interview-questions/)
the most common questions asked in MBA interview.
Questions**](http://www.managementparadise.com/forums/personal-interviews-
pi/35305-mba-interview-questions-n-answers.html) **.**
I would start preparing **the 5 most common MBA interview questions** before
which question you should prioritize: [Most common MBA interview questions |
MyMbaCircle](https://mymbacircle.com/most-common-mba-interview-questions/)
**There are Seven Commonly Asked Business School Interview Questions**
Below are 25 typical MBA Interview questions:
I prepared an MBA Interview guide with over 50 practice questions (in addition
[During the MBA personal interview round, you're going to be asked questions
Read about the commonly asked interview questions at top business schools like
[There are some questions which has been asked by the Interviewer those are  
commonly-asked-questions-in-an-interview) for preparing your MBA interviews.]
The most [frequently asked questions in an MBA
interview](https://whatis.mba/question/mba-interview/) are as follows.
[Common MBA Interview questions and how to approach
it.](http://kritified.blogspot.com/2016/12/common-mba-interview-questions-and-
**What is the hardest interview question you were asked?**
* “What is a weakness that I have and how can this school’s specific MBA program help me address it?” — [Hersh Lakdawala](https://www.linkedin.com/in/hershlakdawala/) @ [MIT Sloan](http://mitsloan.mit.edu/)
You have to answer it well: descriptively, with hooks for the interviewer to latch on to and ask more about, and enough personality to set the tone for the remainder of the interview.” — [Emilie Futterman](https://www.linkedin.com/in/emiliefutterman/) @ [Kellogg](https://www.kellogg.northwestern.edu/)
Frequently Asked Questions](https://medium.com/@thelighthouse_/the-mba-
Interview Questions](http://www.genedmba.com/services/interview-preparation/)]
1) [MBA INTERVIEW QUESTIONS N
pi/35305-mba-interview-questions-n-answers.html)  "
"wFn9THPP223","What are the weirdest interview questions you've faced and what have you answered?","** _Interviewer:_** _Congrats to all!_  
_Finally u r just one question away from ur dream job.
answering this_ ** _single question._**  
** _Interviewer:_** _Tell with how many 5 rupee coins u can fill this room?_  
coin, we will get the answer._  
** _Interviewer: Then what about the space left in between every 2 coins?_**  
_Finally the boy Abhay answered._  
_Sir answer is-_  
** _Interviewer: How did u calculate ?_**  
** _Interviewer with a smile: "" You are in, smart boy.
Since no one could really tell the exact answer.
And how could the interviewer know sitting in the conference room of some
[Akash Prabhakar's answer to What are the most interesting facts you
know?](/What-are-the-most-interesting-facts-you-know-3/answers/27362921)]
[This is not exactly an interview question, more like a question during a
Him: Were they cousins or related?
Him: you would be surprised how many people have parents who are cousins.
[Last year in interview of iiitb, while explaining one of topics in java, I
interviewers.
of the things I put was football.
So, I get an interview in Cambridge.
Interviewer is very friendly; we
football.
about football.
Explain to me how to play football.""
first paragraph; he kept saying, ""Football.
I don't understand football.
Yes, I deleted ""football"""
"wmKxVvFs235","What are some leadership/execution related questions asked at product manager interviews at Google, FB, etc.?","* ...when the team or product failed.
When I think about behavioral interviews, it's about problem solving.
solving problems with people, products, processes, etc.
You'll get credit for being creative.
Without a summary, you'll leave the listener with a _So What?_ feeling.
[ **SEE ALSO: How to Ace the Google Product Manager
Interview**](https://interviewsteps.com/products/how-to-ace-the-google-
product-manager-interview)
With respect to leadership/execution, I believe a Product Manager’s job has
1.  **Understand** all of the problems that your team needs to be solving.
3.  **Oversee** your team’s execution of solving those problems.
interview questions -
* How do you balance compromising with driving the team in the direction you think it should go?
* How would you describe [product x] to your grandma in 2-3 sentences?
* What product do you think LinkedIn should invest in going forward and which ones does it not have to invest too much in?
* What is the most disruptive product in Mobile right now?
* How do you launch product X in location Y?
interview questions.
Google’s interview questions for
product roles may not be as intimidating as you think.
article of his, “Google looks for versatility, hiring primarily product
(you can read the rest of his article here: [How to Get a Job in Product at"
"wmCOl8c1253","What is your favorite behavioral interview question to ask?","What is your favorite behavioral interview question to ask?**
I usually start by asking the candidate to _tell me how you got to where you
success.
the probability that an individual will take a future action given a set of
historical experiences?
Do these likely actions match the culture and needs of
Through their life’s story I will interrupt and ask questions at key moments
in that person’s life.
The goal is to get sufficient detail to really
understand how the person makes decisions and what they value in life.
* What was your relationship like with your former product manager?
certain action or the likelihood: given a contrived action that I present,
what are your experiences?
If I cannot get sufficient estimates from the
life’s story alone, I will move onto more “contrived” questions.
framing _tell me about a time when…_ is quite literally asking the candidate
to explain an experience given an action and, while a bit boring, gets to the
* Write up on the whiteboard 1 to 3 of the proudest moments in your life.
What was your feeling at the time?
What was your exact feeling at the time?
How should your success be measured?"
"wFn9THPP241","As an interviewee, what are some questions you can ask to quickly determine whether your new boss will be an asshole?","variably ""asshole"" bosses will answer those questions with negative
I'd find people who had worked for the boss and ask them to tell them me about
the person would change to boost the would-be-boss' performance as a boss up a
boss behave with you, and with all the people around them.
While there's no guarantee the person will be your boss for long, never hurts
organization (he has a boss as well) and good organizations rarely have the
A good boss will not only tell you who the different people are and their roles inside a company, but choice tidbits about the people that s/he is listing.
The last thing you want to hear is that the manager has interviewed ""a lot"" of people because it shows s/he either doesn't know what s/he wants or simply put, extremely hard to please.
Good potential answers are that the person was promoted or the person took on more responsibilities which needed additional headcount.
work for your potential boss as well.
that it allows the manager to take her answer in whatever direction she feels
answers come from people who have worked under - or lateral to - the manager
person you're asking no longer works for the organization, because then they"
"wlfwRsx666","What are some common behavioral interview questions?","With behavior-based interview questions, recruiters and hiring managers can
**Behavioral interview questions examples**
Below are the frequently asked behavioral interview questions that I always
Behavioral interview questions are asked to understand how you will handle
A behavioral interview is one in which the interviewer asks you questions
Behavioral interview questions focus on how you handled various work
Common Behavioral Interview Questions:
Here are some of the common behavioral interview questions:-
So, these were some of the common behavioral interview questions that a
Here are some common behavioral interview questions you might encounter:
Question URL: #quora .com/What-are-some-common-behavioral-interview-questions.
interview questions?
Avoid asking personal questions of the interviewer
Behavioral interview questions come in all shapes and sizes.
to prepare for as many behavioral interview questions as possible beforehand.
**15 Behavioral Interview Question Examples**
Behavioral interview questions are not exactly questions.
unlimited number of behavioral questions you can be asked at a job interview.
interview question, you should:
* Prepare for behavioral interview questions.
for a variety of behavioral interview questions.
questions](https://www.themuse.com/advice/30-behavioral-interview-questions-
The STAR Method is a great way to approach behavioral interview questions
interview questions.
Behavioral interview questions are a big part of most job interviews.
Below is a list of some common behavioral interview questions."
"w9CZd7vK249","What are the different ways to test for ""sense of urgency"" in a candidate in an interview ?","questions you can ask during the interview to ascertain these aspects
Ask questions around **_why_** he took some of the
Look for cues in his responses to your questions.
[Naturally it will depend on how exactly do you define 'sense of urgency' in
interview asking the candidate about previous projects and tasks (both
> To Interview for a Sense of Urgency  
>  **Question:**  
candidate, is, can they keep up.
What is their sense of urgency?
> You asked about sense of urgency.
How does a person with a sense of urgency
Then interview for that behavior.
Now interview for those behaviors.
The responses you get to these questions, though strictly about observable
behavior, will give the interviewer a clear insight into the sense of urgency
in the candidate.
to-interview-for-a-sense-of-urgency/)
People with sense of urgency think of crises as potential opportunities, and
urgency.
that's real sense for urgency.
[In my opinion, more often than not, a constant ""sense of urgency"" stems from
Finding a positive ""sense of urgency"" is hard.
[I'd give the candidate a reasonably difficult question/assignment yet
Ask him to go
[If a candidate has a good sense of urgency they've probably done research on"
"wjc7a3tV193","How do I explain a two year gap in academics during interview?","one in your college with a year gap.
For most of the companies, year gap doesn't matter.
So be confident during your interviews when you tell them about the year gap.
I also took an year gap after 12th for the same reason.
The only way to explain the gap is honestly.
the two-year gap sound like a failure.
Some people have an academic gap due to various reasons.
to the employer and that the academic gap did not affect your skills.
Company wants to know the reason behind that gap, it doesn't mean that, those
do not allow two year gaps in education, even if you clear all rounds, they'll
Attend companies, which allows two year gaps, if they're allowing gaps in
technical and communication, that fades away your two year gap in education,
give a chance to the interviewer to find the gap.
mentioning your gap year.
The best way to answer an interviewer when he or she asks about your academic
gap is to just tell the truth.
tell the interviewer about it.
interviewer about your reasons and they are likely to find out if you are
The bottom line is, your academic gap should not be a reason for employers not
interview."
"wI4X2xUZ80","How do I explain a two year gap in academics during interview?","one in your college with a year gap.
For most of the companies, year gap doesn't matter.
So be confident during your interviews when you tell them about the year gap.
I also took an year gap after 12th for the same reason.
The only way to explain the gap is honestly.
the two-year gap sound like a failure.
Some people have an academic gap due to various reasons.
to the employer and that the academic gap did not affect your skills.
Company wants to know the reason behind that gap, it doesn't mean that, those
do not allow two year gaps in education, even if you clear all rounds, they'll
Attend companies, which allows two year gaps, if they're allowing gaps in
technical and communication, that fades away your two year gap in education,
give a chance to the interviewer to find the gap.
mentioning your gap year.
The best way to answer an interviewer when he or she asks about your academic
gap is to just tell the truth.
tell the interviewer about it.
interviewer about your reasons and they are likely to find out if you are
The bottom line is, your academic gap should not be a reason for employers not
interview."
"wlfwRsx656","How should one prepare for an HBS interview and what should they expect?","HBS interview and a standard graduate school
interviewer will ask questions in a rapid-fire format.
Keep in mind that each interviewer is meeting with applicants back to back for
When I interviewed, I had two
expect from such an interview and that I had heard many times before in
making a list of the common interview questions you could expect in a
way I could have prepared for this interview ahead of time.
types of interviews, for better or for worse, you will not be asked ""why HBS?""
The two HBS-specific pieces of advice that I'd give are that the interview is
HBS interviews (especially
who are now interviewing.
10 Tips for Getting the Most from Your HBS Interview:  
Interview and Visit:**  
areas, both for yourself and for your interview.
The person who interviews you
my personal experience and conversations with my peers, HBS interviews are
But just because the interviewer
interviewer.
Re-read your application before the interview.** As described above,
HBS interviews tend to be extremely specific, and the interviewer often wants
Of course, in any interview you should be prepared to answer questions about
HBS gym, and the name of my interviewer.
before you interview."
"wQlRRKaU255","What five questions will make an interesting interview, regardless of who you ask?","guarantee everybody you would invite who is living on this planet right now
shall be the left impression be in the moment of your death?
What have been your 3 most important turning points in live?
difference before and after and where those turning points introduced by
What do you do to let love flourish?
[There are no questions that will make EVERYONE give you an interesting
So any questions
that you ask them about themselves tend to be good.
question)  
Where did you fall in love, the first time?
Generally, cookie-cutter questions lead to poor interviews.
interview questions build on answers the subject has given, as in a
1. What’s the one moment you’ve experienced that altered the trajectory of your life?
3. What was your life like before that moment?
4. Where do you think you’d be if that moment hadn’t happened, or you hadn’t acted on it the way you did?
5. Do others in your life realize the importance of that moment?
your life have made a difference for the good?""  
What influence have you had in your community, in your country, in some other
country?
Are you worth making a movie about?"
"w73yws1d242","For interviews next year should I learn how data structures are implemented in Python or stick with Java?","ve a good command over the data structures provided by the programming
language via libraries as they can be very helpful when you are coding in an
First algorithms and data structures exist independently of the programming
language.
If you understand the concept well, the programming language
shouldn't matter.
Second you should focus on learning a programming language well.
language idioms well and the core concepts of the language well.
have experience implementing your projects in the language.
This question makes me wonder if you've had interviews before.
accepted for writing code on a whiteboard, however every interview I've done I
request to do a pseudocode to do the logic instead of the language, and each
If they're concerned about you knowing a specific language, the company tends
to give language coding tests in which case you will know through the job
verbose languages, for instance Java and its obsessing use of requiring
Your thought about how they're implemented in specific languages shouldn't
really be a concern through interviews if you go in showing you know the logic
of how a data structure is created, and then talk about projects you've done
in the specific languages."
"wFn9THPP257","What kind of topic should I choose if I have been told to prepare a presentation on any topic of my choice for a job interview, knowing that the essence of the presentation is to test my presentation skills?","After all, if this is really just to test your presentation skills, you’re not
That’s not to say that your presentation should be about something wrong or
love to present to other people, and that’s what the interviewer is looking
They want to see your presentation skills at your best.
presenting for?
You already know they’re testing your presentation skills;I
I've seen interview presentations on everything from changing a
questions at the of the presentation, which I guess there will be, you will
related presentation.
presentation skills.
Since you know your presentation is an important
Best thing is select a presentations ( go to
different presentations on two different topics.
This interview is a test of your wisdom, not your presentation skills.
You will not only show your presentation skills, but also display
simple how to prepare and present.
You say that you know that the interview is to test your presentation skills.
presenting themselves.
This presentation is only one part of the interview process.
helpful to consider the entire interview process as one big presentation.
I find my best presentations are ones that are interactive with my audience.
Good luck with your interview and presentation!
an approriate subject to present in interv"
"wmKxVvFs227","What is the easiest way to screw up any behavioral or technical interview?","1 — Google tracks you.
thinking: medical, financial and personal issues, along with all the day to
day things that make you, well, you.
All of that personal information should
be private, but on Google i...
**Screwing up with ignorance** : Answer every question with a variation of ""I
don't know"".
**Screwing up with repetition** : Reply every question with the same, random
**Screwing up with substance** : Carefully give the wrong answer to all
questions.
do the questioning.
something wrong do it right  
could not evolve from monkeys to humans properly try and sit awkwardly making
yourself extremely uncomfortable every now and then keep shaking your hands
before you can know it with no job in hand and kudos job done!!!
And i could not agree more with the answer by [Divyansh
Sharma](/profile/Divyansh-Sharma-11) man that is a good one.]
You will be thrown right away if you say this :  
Question : ""Tell me about yourself ?""  
Answer : ""Yourself is used to refer to the person being addressed as the
[Making something is always difficult.
Screw a thing is very easy and u know it urself.
Just answer the opposite what
know"""
"wTXonSva231","I'm about to quit my job to learn to program. What should I do?","than programming, get a job in an industry you're interested in, learn to
[I was 30 when I made the decision to quit my job and learn to program.
like learning to program.
Start by learning how to program with **a good teaching language**.
Last year I decided to quit my job and learn programming and it has been the
[There were 4 things that helped me the most to learn programming, and neither
Instead of learning to code by yourself, check out a program like the Big Nerd
Sure, you can ""learn to program"" in less time...
thinking that you can't learn to program until you quit your job.
languages and the one thing that I have learned is that the programming is all
quit-my-job-to-learn-to-program-What-should-I-
I, much like you, quit my job to learn to program.
[The best way to learn programming is to ...
job to learn how to program and assume that you'll be able to build a product,
learn to program on your spare time.
But if you want to learn to program then it doesn't cost anything, When I was
[You could learn programming online, while still keeping your job.
learning-"
"wbICyVsH241","What's the most pretentious thing you've ever seen on a résumé?","Resume 1.
The resume lacked all the things I was looking for, but the job title listed
on his resume.
them in your resume.
But back to the resumes.
resume.)
“Well, tell me about your experience with <stuff on his resume.>”
though (not due to his resume !
4. Not on the resume itself, but in a cover letter—A candidate for an accounting job asked about drug testing…
5. A manufacturing operations manager candidate who put on his resume that he was “independently wealthy” and in his cover letter mentioned that we should be “grateful” that he chose to apply to our company.
person on Earth at one point.” I’ve seen it because the resume was mine.
My resume.
the job you’re applying for - and why would it be on your resume if it wasn’t
- the hiring manager that reviews your resume will probably know
their resumes.
resume.
When you submit your resume to a job, very few people care about your IQ.
my resume.
resumes.
A guy with this sentence in his resume applied for a job at
resume.
their resume.
resume.
It was the resume itself.
resume.
resume.)
resume.
your resume.
applies for a job and says in their cover letter or on their resume “I know"
"wFn9THPP251","I am a good programmer but I have a hard time cracking interviews. Is this common or am I missing something? Are there any books that can help me out?","The interviewer knows
Interview is a different ballgame and needs serious
_\- Cracking the coding interview:_ It has a good set of problems but I wont
_\- Coderust:_ Good set of more recent interview questions with explanations
Interviews](http://blog.coderust.com/)]
Point being - if you're a good engineer, and you fail an interview, you
Do some reading, have a friend interview you and give
because even when you are not looking for a job, you will be in interview-like
convinced that you're the right person for the job, then the interview becomes
get you to pass the interview.
You don't know how to interview well enough beyond
There are many good books that can teach you how to interview better.
on interviews and turning people off (especially, if you aren't as good as you
Interview](http://www.amazon.com/Cracking-Coding-Interview-Programming-
I'm talking about mock interviewing.
Mock interviewing is like testing your
Always do research about the company before going for the interview.
for the interview.
Go on our blog, Type Job Interviews or Interviews in the top
interviewing/being interviewed.
can-teach-you-about-interviewing-job-candidates/)  
Interview.
So when you finally go to that interview of you dream job, you will find it
Interview Questions](https://www.interviewbit.com/).
previous year Interview question arranged in different categories."
"w9CZd7vK254","What are some good interview questions / tasks to test for attention to detail if I’m interviewing people for data entry positions that require a very high level of accuracy.","Why.](http://lifehacker.com/5930680/i-wont-hire-people-who-use-poor-grammar-
I've found that people who make fewer mistakes on a grammar test also
issuing grammar tests, they pay attention to [sloppy mistakes on
> That's why I grammar test people who walk in the door looking for a job.
Grammar is my litmus test.
* What is the difference between Quality Assurance and Software Testing?
* [ **What is Agile testing?**](http://softwaretestingbooks.com/agile-model)
* [ **What is mean by System testing?**](http://softwaretestingbooks.com/system-testing)
* What are the different stages of System testing?
* [ **What is Unit testing?**](http://softwaretestingbooks.com/unit-testing)
* [ **What is Integration testing?**](http://softwaretestingbooks.com/integration-testing)
* What is functional testing?
* [ **What are the types of software testing?**](http://softwaretestingbooks.com/types-software-testing)
* What is non-functional testing and what are the different types?
* [ **Explain the terms Performance, Load and Stress testing?**](http://softwaretestingbooks.com/performance-testing)
* [ **What is the difference between Alpha and Beta tests?**](http://softwaretestingbooks.com/user-acceptance-testing)
* [What is a test plan and what is a test report?](http://softwaretestingbooks.com/test-plan)
* [ **What is Smoke testing?**](http://softwaretestingbooks.com/difference-between-monkey-sanity-and-smoke-testing)
* [ **Difference between Sanity and Smoke testing?**](http://softwaretestingbooks.com/difference-between-monkey-sanity-and-smoke-testing)
* [ **What is Regression testing?**](http://softwaretestingbooks.com/difference-between-regression-testing-and-retesting)
* [ **What is a test plan?**](http://softwaretestingbooks.com/test-plan)
* [ **What is a test case?**](http://softwaretestingbooks.com/test-cases)
* [ **What are use cases?**](http://softwaretestingbooks.com/use-case)
* What is the difference between Test Plan, T"
